Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,REP,PIRATEN,Rechte,Non-Voters,FW,NPD,KPD/DKP,DRP,GB/BHE,DP,BP,Zentrum,Other,Surveyed,Time,Institute
2008-11-07,40 ,25 ,9 ,11 ,10 ,,,,,,,,,,,,,,5 ,1171,04.11.–06.11.,Forsch’gr.Wahlen
2008-10-24,38 ,25 ,9 ,11 ,11 ,,,,,,,,,,,,,,6 ,1327,21.10.–23.10.,Forsch’gr.Wahlen
2008-10-10,38 ,25 ,8 ,11 ,12 ,,,,,,,,,,,,,,6 ,1276,07.10.–09.10.,Forsch’gr.Wahlen
2008-09-12,40 ,26 ,9 ,9 ,11 ,,,,,,,,,,,,,,5 ,1250,09.09.–11.09.,Forsch’gr.Wahlen
2008-08-15,40 ,25 ,10 ,9 ,11 ,,,,,,,,,,,,,,5 ,1263,12.08.–14.08.,Forsch’gr.Wahlen
2008-07-11,39 ,26 ,9 ,10 ,12 ,,,,,,,,,,,,,,4 ,1292,08.07.–10.07.,Forsch’gr.Wahlen
2008-06-13,39 ,26 ,10 ,10 ,11 ,,,,,,,,,,,,,,4 ,1257,09.06.–11.06.,Forsch’gr.Wahlen
2008-05-30,40 ,25 ,10 ,9 ,11 ,,,,,,,,,,,,,,5 ,1224,27.05.–29.05.,Forsch’gr.Wahlen
2008-05-09,40 ,27 ,9 ,8 ,11 ,,,,,,,,,,,,,,5 ,1191,06.05.–08.05.,Forsch’gr.Wahlen
2008-04-18,40 ,27 ,9 ,8 ,11 ,,,,,,,,,,,,,,5 ,1210,15.04.–17.04.,Forsch’gr.Wahlen
2008-04-04,39 ,28 ,9 ,9 ,11 ,,,,,,,,,,,,,,4 ,1230,01.04.–03.04.,Forsch’gr.Wahlen
2008-03-14,40 ,29 ,9 ,8 ,10 ,,,,,,,,,,,,,,4 ,1232,11.03.–13.03.,Forsch’gr.Wahlen
2008-02-29,40 ,30 ,7 ,8 ,11 ,,,,,,,,,,,,,,4 ,1280,26.02.–28.02.,Forsch’gr.Wahlen
2008-02-08,41 ,30 ,7 ,7 ,10 ,,,,,,,,,,,,,,5 ,1275,05.02.–07.02.,Forsch’gr.Wahlen
2008-01-11,42 ,30 ,7 ,7 ,9 ,,,,,,,,,,,,,,5 ,1280,08.01.–10.01.,Forsch’gr.Wahlen
2007-12-14,41 ,31 ,8 ,7 ,9 ,,,,,,,,,,,,,,4 ,1352,11.12.–13.12.,Forsch’gr.Wahlen
2007-11-23,40 ,31 ,9 ,6 ,9 ,,,,,,,,,,,,,,5 ,1303,19.11.–21.11.,Forsch’gr.Wahlen
2007-11-09,40 ,30 ,8 ,7 ,10 ,,,,,,,,,,,,,,5 ,1255,06.11.–08.11.,Forsch’gr.Wahlen
2007-10-19,40 ,31 ,8 ,7 ,9 ,,,,,,,,,,,,,,5 ,1260,16.10.–18.10.,Forsch’gr.Wahlen
2007-10-05,41 ,30 ,8 ,7 ,10 ,,,,,,,,,,,,,,4 ,1329,01.10.–04.10.,Forsch’gr.Wahlen
2007-09-14,40 ,29 ,9 ,8 ,10 ,,,,,,,,,,,,,,4 ,1209,11.09.–13.09.,Forsch’gr.Wahlen
2007-08-17,40 ,29 ,8 ,9 ,9 ,,,,,,,,,,,,,,5 ,1267,14.08.–16.08.,Forsch’gr.Wahlen
2007-07-20,40 ,29 ,8 ,9 ,10 ,,,,,,,,,,,,,,4 ,1174,17.07.–19.07.,Forsch’gr.Wahlen
2007-06-22,38 ,31 ,8 ,9 ,10 ,,,,,,,,,,,,,,4 ,1306,19.06.–21.06.,Forsch’gr.Wahlen
2007-06-01,39 ,31 ,8 ,8 ,9 ,,,,,,,,,,,,,,5 ,1234,29.05.–31.05.,Forsch’gr.Wahlen
2007-05-18,38 ,32 ,9 ,8 ,9 ,,,,,,,,,,,,,,4 ,1260,14.05.–16.05.,Forsch’gr.Wahlen
2007-04-20,37 ,32 ,10 ,9 ,8 ,,,,,,,,,,,,,,4 ,1251,17.04.–19.04.,Forsch’gr.Wahlen
2007-03-30,37 ,31 ,9 ,9 ,9 ,,,,,,,,,,,,,,5 ,1287,27.03.–29.03.,Forsch’gr.Wahlen
2007-03-16,37 ,32 ,9 ,9 ,8 ,,,,,,,,,,,,,,5 ,1235,13.03.–15.03.,Forsch’gr.Wahlen
2007-03-02,37 ,31 ,9 ,10 ,8 ,,,,,,,,,,,,,,5 ,1286,27.02.–01.03.,Forsch’gr.Wahlen
2007-02-09,37 ,30 ,10 ,10 ,8 ,,,,,,,,,,,,,,5 ,1185,06.02.–08.02.,Forsch’gr.Wahlen
2007-01-12,36 ,32 ,9 ,10 ,8 ,,,,,,,,,,,,,,5 ,1269,09.01.–11.01.,Forsch’gr.Wahlen
2006-12-15,37 ,31 ,10 ,9 ,8 ,,,,,,,,,,,,,,5 ,1202,12.12.–14.12.,Forsch’gr.Wahlen
2006-11-24,36 ,31 ,10 ,10 ,8 ,,,,,,,,,,,,,,5 ,1310,21.11.–23.11.,Forsch’gr.Wahlen
2006-11-10,35 ,31 ,9 ,11 ,8 ,,,,,,,,,,,,,,6 ,1303,07.11.–09.11.,Forsch’gr.Wahlen
2006-10-27,34 ,31 ,10 ,11 ,9 ,,,,,,,,,,,,,,5 ,1275,24.10.–26.10.,Forsch’gr.Wahlen
2006-10-13,33 ,32 ,10 ,11 ,8 ,,,,,,,,,,,,,,6 ,1300,10.10.–12.10.,Forsch’gr.Wahlen
2006-09-29,33 ,31 ,9 ,13 ,7 ,,,,,,,,,,,,,,7 ,1288,26.09.–28.09.,Forsch’gr.Wahlen
2006-09-01,36 ,30 ,9 ,11 ,8 ,,,,,,,,,,,,,,6 ,1290,29.08.–31.08.,Forsch’gr.Wahlen
2006-08-18,36 ,30 ,9 ,12 ,7 ,,,,,,,,,,,,,,6 ,1259,15.08.–17.08.,Forsch’gr.Wahlen
2006-07-14,37 ,31 ,8 ,11 ,7 ,,,,,,,,,,,,,,6 ,1207,11.07.–13.07.,Forsch’gr.Wahlen
2006-06-16,39 ,32 ,8 ,9 ,8 ,,,,,,,,,,,,,,4 ,1210,12.06.–15.06.,Forsch’gr.Wahlen
2006-05-19,41 ,32 ,8 ,9 ,7 ,,,,,,,,,,,,,,3 ,1164,16.05.–18.05.,Forsch’gr.Wahlen
2006-04-28,42 ,31 ,7 ,8 ,8 ,,,,,,,,,,,,,,4 ,1194,25.04.–27.04.,Forsch’gr.Wahlen
2006-04-07,41 ,32 ,8 ,7 ,8 ,,,,,,,,,,,,,,4 ,1234,04.04.–06.04.,Forsch’gr.Wahlen
2006-03-10,41 ,32 ,7 ,8 ,8 ,,,,,,,,,,,,,,4 ,1277,07.03.–09.03.,Forsch’gr.Wahlen
2006-02-17,41 ,32 ,8 ,8 ,7 ,,,,,,,,,,,,,,4 ,1260,14.02.–16.02.,Forsch’gr.Wahlen
2006-01-27,41 ,33 ,7 ,8 ,8 ,,,,,,,,,,,,,,3 ,1279,24.01.–26.01.,Forsch’gr.Wahlen
2006-01-13,39 ,33 ,8 ,9 ,8 ,,,,,,,,,,,,,,3 ,1249,10.01.–12.01.,Forsch’gr.Wahlen
2005-12-09,38 ,34 ,8 ,9 ,8 ,,,,,,,,,,,,,,3 ,1237,06.12.–08.12.,Forsch’gr.Wahlen
2005-11-25,37 ,34 ,9 ,9 ,8 ,,,,,,,,,,,,,,3 ,1298,22.11.–24.11.,Forsch’gr.Wahlen
2005-11-11,36 ,33 ,9 ,9 ,9 ,,,,,,,,,,,,,,4 ,1230,08.11.–10.11.,Forsch’gr.Wahlen
2005-10-28,37 ,35 ,8 ,9 ,8 ,,,,,,,,,,,,,,3 ,1269,25.10.–27.10.,Forsch’gr.Wahlen
2005-10-14,38 ,35 ,7 ,8 ,8 ,,,,,,,,,,,,,,4 ,1280,11.10.–13.10.,Forsch’gr.Wahlen
2005-10-07,39 ,34 ,7 ,7 ,9 ,,,,,,,,,,,,,,4 ,1259,04.10.–06.10.,Forsch’gr.Wahlen
2005-09-23,37 ,35 ,8 ,8 ,8 ,,,,,,,,,,,,,,4 ,1345,20.09.–22.09.,Forsch’gr.Wahlen
2013-09-19,40 ,27 ,9 ,5.5 ,8.5 ,4 ,,,,,,,,,,,,,6 ,1369,18.09.–19.09.,Forsch’gr.Wahlen
2013-09-13,40 ,26 ,11 ,6 ,8 ,4 ,,,,,,,,,,,,,5 ,1298,10.09.–12.09.,Forsch’gr.Wahlen
2013-09-05,41 ,26 ,10 ,6 ,8 ,3 ,,,,,,,,,,,,,6 ,1296,02.09.–04.09.,Forsch’gr.Wahlen
2013-08-29,41 ,26 ,12 ,6 ,7 ,3 ,,,,,,,,,,,,,5 ,1358,26.08.–28.08.,Forsch’gr.Wahlen
2013-08-23,41 ,25 ,13 ,6 ,8 ,,,,,,,,,,,,,,7 ,1287,20.08.–22.08.,Forsch’gr.Wahlen
2013-08-16,41 ,25 ,13 ,5 ,8 ,,,3 ,,,,,,,,,,,5 ,1316,13.08.–15.08.,Forsch’gr.Wahlen
2013-08-02,40 ,27 ,14 ,5 ,7 ,,,,,,,,,,,,,,7 ,1340,30.07.–01.08.,Forsch’gr.Wahlen
2013-07-12,41 ,26 ,13 ,5 ,7 ,3 ,,,,,,,,,,,,,5 ,1338,09.07.–11.07.,Forsch’gr.Wahlen
2013-06-28,43 ,26 ,13 ,4 ,6 ,3 ,,,,,,,,,,,,,5 ,1276,25.06.–27.06.,Forsch’gr.Wahlen
2013-06-07,42 ,28 ,13 ,4 ,6 ,3 ,,,,,,,,,,,,,4 ,1275,04.06.–06.06.,Forsch’gr.Wahlen
2013-05-17,41 ,29 ,13 ,4 ,6 ,3 ,,,,,,,,,,,,,4 ,1244,14.05.–16.05.,Forsch’gr.Wahlen
2013-04-26,40 ,28 ,14 ,4 ,6 ,3 ,,,,,,,,,,,,,5 ,1231,23.04.–25.04.,Forsch’gr.Wahlen
2013-04-12,42 ,27 ,14 ,4 ,6 ,,,,,,,,,,,,,,7 ,1302,09.04.–11.04.,Forsch’gr.Wahlen
2013-03-22,40 ,29 ,14 ,4 ,7 ,,,3 ,,,,,,,,,,,3 ,1296,19.03.–21.03.,Forsch’gr.Wahlen
2013-03-08,41 ,28 ,14 ,4 ,7 ,,,,,,,,,,,,,,6 ,1345,05.03.–07.03.,Forsch’gr.Wahlen
2013-02-22,40 ,30 ,14 ,4 ,6 ,,,2 ,,,,,,,,,,,4 ,1298,19.02.–21.02.,Forsch’gr.Wahlen
2013-01-25,41 ,29 ,13 ,4 ,6 ,,,3 ,,,,,,,,,,,4 ,1249,22.01.–24.01.,Forsch’gr.Wahlen
2013-01-11,42 ,28 ,13 ,4 ,6 ,,,3 ,,,,,,,,,,,4 ,1358,08.01.–10.01.,Forsch’gr.Wahlen
2012-12-14,40 ,30 ,13 ,4 ,7 ,,,3 ,,,,,,,,,,,3 ,1280,11.12.–13.12.,Forsch’gr.Wahlen
2012-11-30,38 ,29 ,14 ,4 ,7 ,,,4 ,,,,,,,,,,,4 ,1288,27.11.–29.11.,Forsch’gr.Wahlen
2012-11-16,39 ,30 ,13 ,4 ,6 ,,,4 ,,,,,,,,,,,4 ,1262,13.11.–15.11.,Forsch’gr.Wahlen
2012-10-26,39 ,29 ,13 ,4 ,6 ,,,4 ,,,,,,,,,,,5 ,1286,23.10.–25.10.,Forsch’gr.Wahlen
2012-10-11,38 ,31 ,12 ,4 ,6 ,,,5 ,,,,,,,,,,,4 ,1225,08.10.–10.10.,Forsch’gr.Wahlen
2012-09-28,38 ,29 ,13 ,4 ,6 ,,,6 ,,,,,,,,,,,4 ,1187,25.09.–27.09.,Forsch’gr.Wahlen
2012-09-14,36 ,30 ,13 ,4 ,6 ,,,6 ,,,,,,,,,,,5 ,1198,11.09.–13.09.,Forsch’gr.Wahlen
2012-08-24,37 ,29 ,12 ,5 ,6 ,,,6 ,,,,,,,,,,,5 ,1154,21.08.–23.08.,Forsch’gr.Wahlen
2012-07-13,36 ,30 ,13 ,4 ,6 ,,,7 ,,,,,,,,,,,4 ,1255,10.07.–12.07.,Forsch’gr.Wahlen
2012-06-15,34 ,32 ,13 ,5 ,5 ,,,7 ,,,,,,,,,,,4 ,1232,11.06.–14.06.,Forsch’gr.Wahlen
2012-05-25,36 ,31 ,14 ,4 ,5 ,,,7 ,,,,,,,,,,,3 ,1312,22.05.–24.05.,Forsch’gr.Wahlen
2012-05-16,35 ,30 ,13 ,4 ,5 ,,,9 ,,,,,,,,,,,4 ,1053,14.05.–15.05.,Forsch’gr.Wahlen
2012-04-27,35 ,29 ,14 ,3 ,6 ,,,9 ,,,,,,,,,,,4 ,1254,24.04.–26.04.,Forsch’gr.Wahlen
2012-03-30,36 ,29 ,14 ,3 ,7 ,,,8 ,,,,,,,,,,,3 ,1271,27.03.–29.03.,Forsch’gr.Wahlen
2012-03-09,36 ,30 ,14 ,3 ,7 ,,,6 ,,,,,,,,,,,4 ,1246,06.03.–08.03.,Forsch’gr.Wahlen
2012-02-10,37 ,29 ,14 ,3 ,7 ,,,6 ,,,,,,,,,,,4 ,1272,07.02.–09.02.,Forsch’gr.Wahlen
2012-01-27,36 ,30 ,16 ,3 ,7 ,,,5 ,,,,,,,,,,,3 ,1262,24.01.–26.01.,Forsch’gr.Wahlen
2012-01-13,36 ,31 ,15 ,4 ,6 ,,,4 ,,,,,,,,,,,4 ,1359,10.01.–12.01.,Forsch’gr.Wahlen
2011-12-16,34 ,31 ,17 ,4 ,6 ,,,4 ,,,,,,,,,,,4 ,1232,13.12.–15.12.,Forsch’gr.Wahlen
2011-11-25,35 ,30 ,16 ,4 ,6 ,,,5 ,,,,,,,,,,,4 ,1276,22.11.–24.11.,Forsch’gr.Wahlen
2011-11-11,34 ,30 ,17 ,4 ,7 ,,,5 ,,,,,,,,,,,3 ,1278,08.11.–10.11.,Forsch’gr.Wahlen
2011-10-28,34 ,31 ,16 ,4 ,6 ,,,6 ,,,,,,,,,,,3 ,1226,25.10.–27.10.,Forsch’gr.Wahlen
2011-10-14,34 ,30 ,16 ,4 ,6 ,,,6 ,,,,,,,,,,,4 ,1255,11.10.–13.10.,Forsch’gr.Wahlen
2011-09-23,34 ,30 ,18 ,4 ,6 ,,,4 ,,,,,,,,,,,4 ,1229,20.09.–22.09.,Forsch’gr.Wahlen
2011-09-09,34 ,30 ,20 ,4 ,6 ,,,,,,,,,,,,,,6 ,1287,06.09.–08.09.,Forsch’gr.Wahlen
2011-08-12,34 ,29 ,20 ,4 ,7 ,,,,,,,,,,,,,,6 ,1280,09.08.–11.08.,Forsch’gr.Wahlen
2011-07-15,33 ,29 ,22 ,4 ,7 ,,,,,,,,,,,,,,5 ,1273,12.07.–14.07.,Forsch’gr.Wahlen
2011-06-10,34 ,28 ,22 ,4 ,7 ,,,,,,,,,,,,,,5 ,1332,07.06.–09.06.,Forsch’gr.Wahlen
2011-05-27,34 ,28 ,22 ,4 ,7 ,,,,,,,,,,,,,,5 ,1228,24.05.–26.05.,Forsch’gr.Wahlen
2011-05-06,35 ,26 ,23 ,4 ,7 ,,,,,,,,,,,,,,5 ,1325,03.05.–05.05.,Forsch’gr.Wahlen
2011-04-15,34 ,27 ,23 ,4 ,7 ,,,,,,,,,,,,,,5 ,1254,12.04.–14.04.,Forsch’gr.Wahlen
2011-04-01,34 ,28 ,19 ,5 ,8 ,,,,,,,,,,,,,,6 ,1283,29.03.–31.03.,Forsch’gr.Wahlen
2011-02-25,36 ,29 ,15 ,5 ,9 ,,,,,,,,,,,,,,6 ,1306,22.02.–24.02.,Forsch’gr.Wahlen
2011-02-11,36 ,27 ,17 ,5 ,9 ,,,,,,,,,,,,,,6 ,1257,08.02.–10.02.,Forsch’gr.Wahlen
2011-01-28,36 ,27 ,19 ,5 ,8 ,,,,,,,,,,,,,,5 ,1336,25.01.–27.01.,Forsch’gr.Wahlen
2011-01-14,35 ,29 ,18 ,5 ,8 ,,,,,,,,,,,,,,5 ,1245,11.01.–12.01.,Forsch’gr.Wahlen
2010-12-17,34 ,28 ,19 ,5 ,9 ,,,,,,,,,,,,,,5 ,1421,14.12.–16.12.,Forsch’gr.Wahlen
2010-12-03,34 ,27 ,20 ,5 ,9 ,,,,,,,,,,,,,,5 ,1317,30.11.–02.12.,Forsch’gr.Wahlen
2010-11-12,33 ,28 ,20 ,5 ,9 ,,,,,,,,,,,,,,5 ,1262,09.11.–11.11.,Forsch’gr.Wahlen
2010-10-22,32 ,29 ,20 ,5 ,9 ,,,,,,,,,,,,,,5 ,1250,19.10.–21.10.,Forsch’gr.Wahlen
2010-10-01,31 ,30 ,19 ,5 ,9 ,,,,,,,,,,,,,,6 ,1323,28.09.–30.09.,Forsch’gr.Wahlen
2010-09-24,31 ,30 ,19 ,5 ,9 ,,,,,,,,,,,,,,6 ,1227,21.09.–23.09.,Forsch’gr.Wahlen
2010-09-10,32 ,31 ,17 ,5 ,10 ,,,,,,,,,,,,,,5 ,1221,07.09.–09.09.,Forsch’gr.Wahlen
2010-08-27,33 ,31 ,16 ,5 ,10 ,,,,,,,,,,,,,,5 ,1211,24.08.–26.08.,Forsch’gr.Wahlen
2010-07-16,33 ,32 ,15 ,5 ,10 ,,,,,,,,,,,,,,5 ,1178,13.07.–15.07.,Forsch’gr.Wahlen
2010-06-18,33 ,31 ,15 ,5 ,11 ,,,,,,,,,,,,,,5 ,1265,15.06.–17.06.,Forsch’gr.Wahlen
2010-06-04,34 ,29 ,15 ,6 ,10 ,,,,,,,,,,,,,,6 ,1271,13.05.–02.06.,Forsch’gr.Wahlen
2010-05-21,36 ,27 ,14 ,6 ,11 ,,,,,,,,,,,,,,6 ,1260,18.05.–20.05.,Forsch’gr.Wahlen
2010-04-23,38 ,26 ,13 ,8 ,10 ,,,,,,,,,,,,,,5 ,1203,20.04.–22.04.,Forsch’gr.Wahlen
2010-03-26,37 ,26 ,13 ,9 ,11 ,,,,,,,,,,,,,,4 ,1260,23.03.–25.03.,Forsch’gr.Wahlen
2010-03-12,36 ,25 ,14 ,10 ,10 ,,,,,,,,,,,,,,5 ,1204,09.03.–11.03.,Forsch’gr.Wahlen
2010-02-26,36 ,25 ,14 ,10 ,10 ,,,,,,,,,,,,,,5 ,1324,23.02.–25.02.,Forsch’gr.Wahlen
2010-01-29,37 ,26 ,12 ,10 ,10 ,,,,,,,,,,,,,,5 ,1256,26.01.–28.01.,Forsch’gr.Wahlen
2010-01-15,36 ,25 ,12 ,11 ,11 ,,,,,,,,,,,,,,5 ,1256,12.01.–14.01.,Forsch’gr.Wahlen
2009-12-11,35 ,25 ,11 ,12 ,11 ,,,,,,,,,,,,,,6 ,1221,08.12.–10.12.,Forsch’gr.Wahlen
2009-11-27,35 ,24 ,10 ,13 ,12 ,,,,,,,,,,,,,,6 ,1253,24.11.–26.11.,Forsch’gr.Wahlen
2009-10-30,36 ,22 ,11 ,13 ,13 ,,,,,,,,,,,,,,5 ,1207,27.10.–29.10.,Forsch’gr.Wahlen
2009-10-16,35 ,22 ,11 ,14 ,13 ,,,,,,,,,,,,,,5 ,1298,13.10.–15.10.,Forsch’gr.Wahlen
2009-10-02,35 ,22 ,11 ,14 ,13 ,,,,,,,,,,,,,,5 ,1326,29.09.–01.10.,Forsch’gr.Wahlen
2017-09-21,36 ,21.5 ,8 ,10 ,8.5 ,11 ,,,,,,,,,,,,,5 ,1725,20.09.–21.09.,Forsch’gr.Wahlen
2017-09-15,36 ,23 ,8 ,10 ,9 ,10 ,,,,,,,,,,,,,4 ,1383,12.09.–14.09.,Forsch’gr.Wahlen
2017-09-08,38 ,22 ,8 ,9 ,9 ,9 ,,,,,,,,,,,,,5 ,1378,05.09.–07.09.,Forsch’gr.Wahlen
2017-09-01,39 ,22 ,8 ,10 ,9 ,8 ,,,,,,,,,,,,,4 ,1309,29.08.–31.08.,Forsch’gr.Wahlen
2017-08-25,39 ,22 ,8 ,9 ,9 ,9 ,,,,,,,,,,,,,4 ,1283,22.08.–24.08.,Forsch’gr.Wahlen
2017-08-11,40 ,24 ,8 ,8 ,8 ,8 ,,,,,,,,,,,,,4 ,1352,08.08.–10.08.,Forsch’gr.Wahlen
2017-07-21,40 ,24 ,8 ,8 ,8 ,8 ,,,,,,,,,,,,,4 ,1277,18.07.–20.07.,Forsch’gr.Wahlen
2017-07-07,40 ,24 ,8 ,8 ,9 ,7 ,,,,,,,,,,,,,4 ,1321,04.07.–06.07.,Forsch’gr.Wahlen
2017-06-23,39 ,25 ,8 ,8 ,9 ,7 ,,,,,,,,,,,,,4 ,1261,20.06.–22.06.,Forsch’gr.Wahlen
2017-06-02,39 ,25 ,7 ,8 ,9 ,8 ,,,,,,,,,,,,,4 ,1301,30.05.–01.06.,Forsch’gr.Wahlen
2017-05-19,38 ,27 ,7 ,8 ,9 ,7 ,,,,,,,,,,,,,4 ,1344,16.05.–18.05.,Forsch’gr.Wahlen
2017-04-28,37 ,29 ,8 ,6 ,9 ,8 ,,,,,,,,,,,,,3 ,1328,25.04.–27.04.,Forsch’gr.Wahlen
2017-04-07,35 ,32 ,7 ,5 ,8 ,9 ,,,,,,,,,,,,,4 ,1384,04.04.–06.04.,Forsch’gr.Wahlen
2017-03-10,34 ,32 ,7 ,5 ,8 ,9 ,,,,,,,,,,,,,5 ,1212,07.03.–09.03.,Forsch’gr.Wahlen
2017-02-17,34 ,30 ,9 ,6 ,7 ,10 ,,,,,,,,,,,,,4 ,1231,14.02.–16.02.,Forsch’gr.Wahlen
2017-01-27,36 ,24 ,8 ,6 ,10 ,11 ,,,,,,,,,,,,,5 ,1303,24.01.–26.01.,Forsch’gr.Wahlen
2017-01-13,36 ,21 ,10 ,6 ,9 ,13 ,,,,,,,,,,,,,5 ,1292,10.01.–12.01.,Forsch’gr.Wahlen
2016-12-09,36 ,22 ,10 ,5 ,10 ,12 ,,,,,,,,,,,,,5 ,1234,06.12.–08.12.,Forsch’gr.Wahlen
2016-11-25,36 ,21 ,11 ,5 ,10 ,13 ,,,,,,,,,,,,,4 ,1258,22.11.–24.11.,Forsch’gr.Wahlen
2016-11-11,34 ,22 ,13 ,5 ,10 ,12 ,,,,,,,,,,,,,4 ,1276,08.11.–10.11.,Forsch’gr.Wahlen
2016-10-28,33 ,23 ,12 ,5 ,10 ,12 ,,,,,,,,,,,,,5 ,1287,25.10.–27.10.,Forsch’gr.Wahlen
2016-10-14,34 ,22 ,12 ,5 ,10 ,13 ,,,,,,,,,,,,,4 ,1188,11.10.–13.10.,Forsch’gr.Wahlen
2016-09-23,33 ,22 ,13 ,5 ,10 ,13 ,,,,,,,,,,,,,4 ,1241,20.09.–22.09.,Forsch’gr.Wahlen
2016-08-12,35 ,22 ,13 ,6 ,9 ,11 ,,,,,,,,,,,,,4 ,1221,09.08.–11.08.,Forsch’gr.Wahlen
2016-07-22,35 ,24 ,13 ,5 ,8 ,11 ,,,,,,,,,,,,,4 ,1271,19.07.–21.07.,Forsch’gr.Wahlen
2016-07-08,34 ,23 ,13 ,6 ,9 ,11 ,,,,,,,,,,,,,4 ,1320,04.07.–07.07.,Forsch’gr.Wahlen
2016-06-24,34 ,22 ,12 ,6 ,9 ,12 ,,,,,,,,,,,,,5 ,1224,20.06.–23.06.,Forsch’gr.Wahlen
2016-06-03,33 ,21 ,13 ,6 ,9 ,13 ,,,,,,,,,,,,,5 ,1292,31.05.–02.06.,Forsch’gr.Wahlen
2016-05-13,33 ,21 ,14 ,7 ,8 ,13 ,,,,,,,,,,,,,4 ,1263,10.05.–12.05.,Forsch’gr.Wahlen
2016-04-22,33 ,22 ,14 ,7 ,8 ,12 ,,,,,,,,,,,,,4 ,1226,19.04.–21.04.,Forsch’gr.Wahlen
2016-04-08,36 ,22 ,12 ,7 ,7 ,12 ,,,,,,,,,,,,,4 ,1261,05.04.–07.04.,Forsch’gr.Wahlen
2016-03-18,35 ,23 ,12 ,6 ,8 ,12 ,,,,,,,,,,,,,4 ,1205,15.03.–17.03.,Forsch’gr.Wahlen
2016-02-19,36 ,25 ,10 ,5 ,9 ,10 ,,,,,,,,,,,,,5 ,1289,16.02.–18.02.,Forsch’gr.Wahlen
2016-01-29,37 ,24 ,11 ,5 ,8 ,11 ,,,,,,,,,,,,,4 ,1380,26.01.–28.01.,Forsch’gr.Wahlen
2016-01-15,37 ,24 ,10 ,5 ,8 ,11 ,,,,,,,,,,,,,5 ,1203,12.01.–14.01.,Forsch’gr.Wahlen
2015-12-11,39 ,24 ,10 ,4 ,9 ,9 ,,,,,,,,,,,,,5 ,1246,08.12.–10.12.,Forsch’gr.Wahlen
2015-11-27,39 ,25 ,9 ,4 ,8 ,9 ,,,,,,,,,,,,,6 ,1246,24.11.–26.11.,Forsch’gr.Wahlen
2015-11-13,39 ,26 ,9 ,4 ,9 ,8 ,,,,,,,,,,,,,5 ,1262,10.11.–12.11.,Forsch’gr.Wahlen
2015-10-23,39 ,25 ,10 ,5 ,9 ,6 ,,,,,,,,,,,,,6 ,1258,20.10.–22.10.,Forsch’gr.Wahlen
2015-10-09,41 ,25 ,9 ,4 ,9 ,6 ,,,,,,,,,,,,,6 ,1268,06.10.–08.10.,Forsch’gr.Wahlen
2015-09-25,41 ,26 ,10 ,4 ,9 ,5 ,,,,,,,,,,,,,5 ,1252,22.09.–24.09.,Forsch’gr.Wahlen
2015-09-11,42 ,26 ,10 ,4 ,8 ,4 ,,,,,,,,,,,,,6 ,1352,08.09.–10.09.,Forsch’gr.Wahlen
2015-08-21,42 ,26 ,10 ,4 ,9 ,3 ,,,,,,,,,,,,,6 ,1251,18.08.–20.08.,Forsch’gr.Wahlen
2015-07-24,41 ,25 ,11 ,4 ,9 ,4 ,,,,,,,,,,,,,6 ,1304,21.07.–23.07.,Forsch’gr.Wahlen
2015-07-03,41 ,26 ,11 ,4 ,9 ,4 ,,,,,,,,,,,,,5 ,1234,30.06.–02.07.,Forsch’gr.Wahlen
2015-06-12,41 ,25 ,11 ,4 ,10 ,4 ,,,,,,,,,,,,,5 ,1230,09.06.–11.06.,Forsch’gr.Wahlen
2015-05-22,40 ,26 ,11 ,4 ,9 ,5 ,,,,,,,,,,,,,5 ,1230,19.05.–21.05.,Forsch’gr.Wahlen
2015-04-17,41 ,26 ,10 ,3 ,9 ,6 ,,,,,,,,,,,,,5 ,1224,14.04.–16.04.,Forsch’gr.Wahlen
2015-03-27,41 ,25 ,11 ,3 ,9 ,6 ,,,,,,,,,,,,,5 ,1219,24.03.–26.03.,Forsch’gr.Wahlen
2015-03-13,43 ,24 ,10 ,3 ,9 ,6 ,,,,,,,,,,,,,5 ,1266,10.03.–12.03.,Forsch’gr.Wahlen
2015-02-27,41 ,25 ,11 ,3 ,8 ,7 ,,,,,,,,,,,,,5 ,1154,24.02.–26.02.,Forsch’gr.Wahlen
2015-01-30,41 ,25 ,12 ,3 ,8 ,6 ,,,,,,,,,,,,,5 ,1258,27.01.–29.01.,Forsch’gr.Wahlen
2015-01-16,42 ,25 ,11 ,3 ,8 ,6 ,,,,,,,,,,,,,5 ,1287,13.01.–15.01.,Forsch’gr.Wahlen
2014-12-12,42 ,25 ,12 ,,8 ,6 ,,,,,,,,,,,,,7 ,1269,08.12.–11.12.,Forsch’gr.Wahlen
2014-11-28,41 ,26 ,11 ,,8 ,6 ,,,,,,,,,,,,,8 ,1289,25.11.–27.11.,Forsch’gr.Wahlen
2014-11-14,41 ,26 ,10 ,,8 ,7 ,,,,,,,,,,,,,8 ,1242,11.11.–13.11.,Forsch’gr.Wahlen
2014-10-24,41 ,26 ,9 ,3 ,8 ,7 ,,,,,,,,,,,,,6 ,1268,21.10.–23.10.,Forsch’gr.Wahlen
2014-10-10,41 ,25 ,9 ,3 ,8 ,8 ,,,,,,,,,,,,,6 ,1379,07.10.–09.10.,Forsch’gr.Wahlen
